id,host_listings_count,latitude,longitude,accommodates,bedrooms,minimum_nights,availability_30,number_of_reviews,review_scores_value,room_type,host_is_superhost,Houseboat,Room in boutique hotel,Room in hotel,Tower,price
3416,0,52.36722,4.89531,2,1.0,3,26,8,4.63,2,0,0,0,0,0,61.0
3417,1,52.35276,4.99552,5,5.0,2,0,11,4.82,4,0,0,0,0,0,350.0
3418,0,52.35246,4.88629,2,1.0,3,7,6,4.33,4,0,0,0,0,0,186.0
3419,1,52.3464,4.89778,4,2.0,2,0,22,4.55,4,0,0,0,0,0,170.0
3420,1,52.34361,4.89763,4,1.0,1,14,305,4.6,2,1,0,0,0,0,115.0
3421,2,52.3737,4.91075,2,1.0,1,10,71,4.28,2,0,0,0,0,0,66.0
3422,18,52.38364,4.88563,6,3.0,7,0,41,4.62,4,1,0,0,0,0,175.0
3423,0,52.36272,4.89931,2,1.0,2,16,5,4.4,2,0,0,0,0,0,105.0
3424,1,52.37182,4.94153,4,2.0,2,0,32,4.77,4,0,0,0,0,0,150.0
3425,2,52.33299,4.80352,2,1.0,1,12,145,4.68,4,0,0,0,0,0,87.0
3426,1,52.36647,4.85138,4,2.0,5,0,27,4.65,4,0,0,0,0,0,180.0
3427,0,52.33217,4.88236,2,1.0,5,3,2,5.0,4,0,0,0,0,0,99.0
3428,1,52.35339,4.93679,4,3.0,3,0,17,4.59,4,0,0,0,0,0,165.0
3429,2,52.36054,4.85407,4,5.0,7,13,12,4.75,4,0,0,0,0,0,200.0
3430,4,52.38104,4.88799,4,1.0,3,19,69,4.69,4,1,0,0,0,0,320.0
3431,0,52.361374,4.883171,2,1.0,1,24,0,4.643794288736118,2,1,0,0,1,0,149.0
3432,0,52.351,4.85453,2,1.0,2,0,20,4.53,4,0,0,0,0,0,185.0
3433,1,52.36486,4.9252,2,1.0,5,0,22,4.86,4,0,0,0,0,0,149.0
3434,2,52.37136,4.88205,4,1.0,2,0,22,4.5,4,0,0,0,0,0,170.0
3435,0,52.37277,4.85222,1,1.0,1,0,7,4.86,4,0,0,0,0,0,125.0
3436,6,52.36994,4.94538,4,1.0,1,30,90,4.66,4,0,0,0,0,0,242.0
3437,0,52.35536,4.93027,2,1.0,2,10,41,4.59,2,1,0,0,0,0,81.0
3438,8,52.34601,4.82935,2,1.0,1,30,179,4.49,2,0,0,0,1,0,86.0
3439,7,52.36926,4.87991,2,1.0,2,19,182,4.57,2,0,0,0,0,0,113.0
3440,0,52.35412,4.81285,4,3.0,4,12,2,4.5,4,0,0,0,0,0,100.0
3441,1,52.40797,4.92397,4,3.0,3,3,8,4.63,4,0,0,0,0,0,150.0
3442,2,52.37413,4.88038,2,1.0,1,12,62,4.71,2,0,0,0,0,0,152.0
3443,2,52.35435,4.99438,2,1.0,3,0,20,4.85,2,0,0,0,0,0,80.0
3444,1,52.35132,4.9134,2,1.0,3,0,7,4.86,4,0,0,0,0,0,100.0
3445,2,52.38284,4.89007,4,1.0,4,0,85,4.57,4,0,0,0,0,0,156.0
3446,1,52.38588,4.91381,2,1.0,4,0,6,4.83,4,0,0,0,0,0,120.0
3447,1,52.360081,4.89495,3,1.0,2,2,31,4.55,4,0,0,0,0,0,160.0
3448,2,52.35646,4.88986,4,3.0,3,3,5,4.4,4,0,0,0,0,0,300.0
3449,1,52.36873,4.88857,2,1.0,3,0,1,5.0,4,0,0,0,0,0,180.0
3450,1,52.36906,4.92839,2,1.0,2,25,1,5.0,4,0,0,0,0,0,175.0
3451,0,52.38846,4.91704,3,2.0,2,18,1,5.0,4,0,0,0,0,0,120.0
3452,0,52.36833,4.93082,1,1.0,1,0,11,4.73,2,0,0,0,0,0,55.0
3453,0,52.37427,4.90485,2,1.0,5,19,34,4.66,4,0,0,0,0,0,220.0
3454,1,52.37815,4.88604,4,2.0,4,0,22,4.62,4,0,0,0,0,0,300.0
3455,0,52.36486,4.86689,2,1.0,1,0,3,4.67,4,0,0,0,0,0,75.0
3456,1,52.38217,4.90775,4,2.0,3,1,26,4.77,4,0,0,0,0,0,325.0
3457,2,52.37179,4.84972,4,1.0,2,17,88,4.32,2,0,0,0,0,0,85.0
3458,1,52.38465,4.87481,2,1.0,2,0,72,4.74,4,0,0,0,0,0,127.0
3459,1,52.38962,4.87773,4,1.0,2,0,28,4.43,4,0,0,0,0,0,149.0
3460,0,52.37076,4.87758,4,2.0,3,13,5,4.8,4,0,0,0,0,0,249.0
3461,1,52.37682,4.77003,4,1.0,2,0,53,4.63,2,0,0,0,0,0,83.0
3462,0,52.36936,4.90588,2,1.0,1,0,4,4.5,2,0,0,0,0,0,128.0
3463,3,52.36523,4.88197,2,1.0,1,10,61,4.39,2,0,0,0,0,0,66.0
3464,1,52.35778,4.90932,4,1.0,1,19,77,4.36,2,0,0,0,0,0,120.0
3465,2,52.37463,4.83222,3,2.0,2,4,7,4.83,4,0,0,0,0,0,150.0
3466,1,52.37241,4.86122,4,3.0,5,0,10,4.8,4,0,0,0,0,0,145.0
3467,1,52.372,4.85019,2,1.0,4,0,7,4.57,4,0,0,0,0,0,135.0
3468,9,52.37636,4.84356,6,2.0,1,26,108,4.44,4,0,0,0,0,0,183.0
3469,13,52.35524,5.0049,2,1.0,1,0,11,4.91,2,1,0,0,0,0,74.0
3470,1,52.34257,4.86301,2,1.0,3,0,0,4.643794288736118,4,0,0,0,0,0,150.0
3471,1,52.35048,4.84918,2,1.0,2,0,10,4.3,4,0,0,0,0,0,100.0
3472,1,52.36406,4.93973,1,1.0,4,0,225,4.81,2,1,0,0,0,0,61.0
3473,2,52.38355,4.90951,2,1.0,2,12,597,4.67,2,0,0,0,0,0,88.0
3474,1,52.35661,4.8567,2,1.0,2,3,534,4.69,2,0,0,0,0,0,57.0
3475,1,52.36117,4.8616,2,1.0,5,2,18,4.83,4,0,0,0,0,0,130.0
3476,0,52.36786,4.87736,4,3.0,4,0,7,5.0,4,0,0,0,0,0,250.0
3477,0,52.38257,4.87373,3,2.0,2,0,8,4.88,4,1,0,0,0,0,325.0
3478,1,52.38116,4.88845,2,1.0,5,0,117,4.56,4,1,1,0,0,0,250.0
3479,1,52.35361,4.8858,3,2.0,2,2,31,4.86,4,0,0,0,0,0,325.0
3480,0,52.37023,4.88183,2,1.0,1,10,39,4.97,2,1,0,0,0,0,149.0
3481,1,52.36706,4.92487,4,2.0,10,9,7,4.83,4,0,0,0,0,0,157.0
3482,1,52.36688,4.87684,2,1.0,4,0,67,4.66,4,0,0,0,0,0,100.0
3483,1,52.38371,4.8743,2,1.0,3,0,51,4.81,4,0,0,0,0,0,120.0
3484,1,52.3736,4.88318,4,2.0,2,14,48,4.81,2,1,0,0,0,0,231.0
3485,0,52.37323,4.90794,2,1.0,2,1,39,4.72,3,1,0,0,0,0,129.0
3486,1,52.37819,4.89259,2,1.0,2,0,5,4.8,4,0,0,0,0,0,150.0
3487,0,52.36439,4.93306,4,2.0,3,0,3,4.67,4,0,0,0,0,0,175.0
3488,1,52.36526,4.94002,2,1.0,10,0,1,5.0,4,0,0,0,0,0,140.0
3489,1,52.35296,4.91147,2,1.0,7,0,18,4.5,4,0,0,0,0,0,135.0
3490,0,52.37869,4.88411,4,2.0,2,0,1,5.0,4,0,0,0,0,0,349.0
3491,0,52.38493,4.82131,2,1.0,1,4,1,4.0,4,0,0,0,0,0,115.0
3492,1,52.3567,4.85639,1,1.0,2,9,173,4.64,2,0,0,0,0,0,79.0
3493,2,52.38398,4.83717,2,1.0,2,13,3,5.0,2,0,0,0,0,0,66.0
3494,0,52.37497,4.88113,2,1.0,3,22,9,5.0,2,0,0,0,0,0,130.0
3495,1,52.333031,4.903041,2,1.0,3,0,68,4.6,2,0,0,0,0,0,89.0
3496,0,52.36382,4.87341,4,3.0,3,2,3,4.67,4,0,0,0,0,0,180.0
3497,16,52.37426,4.89926,3,1.0,1,24,83,4.68,2,1,0,1,0,0,153.0
3498,2,52.36324,4.85262,2,1.0,2,24,103,4.5,2,1,0,0,0,0,86.0
3499,1,52.36009,4.94519,2,1.0,3,0,32,4.67,4,0,0,0,0,0,89.0
3500,1,52.38684,4.88304,3,1.0,2,14,266,4.71,2,1,0,0,0,0,86.0
3501,5,52.35815,4.85627,2,1.0,1,30,698,4.6,2,0,0,1,0,0,74.0
3502,1,52.36076,4.92498,6,3.0,4,2,6,4.83,4,0,0,0,0,0,421.0
3503,3,52.35593,4.89208,4,1.0,3,0,452,4.83,2,1,0,0,0,0,95.0
3504,1,52.36679,4.86016,4,3.0,4,0,27,4.78,4,0,0,0,0,0,400.0
3505,0,52.35043,4.91578,2,1.0,3,6,7,4.71,4,0,0,0,0,0,100.0
3506,1,52.35419,4.90036,2,1.0,2,2,47,4.8,4,1,0,0,0,0,150.0
3507,1,52.35452,4.9283,2,2.0,6,0,9,5.0,4,0,0,0,0,0,194.0
3508,0,52.36015,4.928,4,3.0,7,0,0,4.643794288736118,4,0,0,0,0,0,195.0
3509,0,52.35775,4.88945,4,2.0,7,7,1,5.0,4,0,0,0,0,0,198.0
3510,1,52.379,4.84102,2,1.0,2,0,5,5.0,4,0,0,0,0,0,119.0
3511,0,52.35297,4.91858,2,1.0,4,9,5,4.8,4,1,0,0,0,0,131.0
3512,1,52.381615,4.877059,2,1.0,3,16,353,4.7,2,1,0,0,0,0,71.0
3513,3,52.35183,4.89873,4,2.0,1001,29,24,4.46,2,0,0,0,0,0,121.0
3514,1,52.3781,4.85682,2,1.0,4,1,15,4.6,4,0,0,0,0,0,110.0
3515,0,52.37032,4.8607,3,1.0,2,0,20,4.8,2,0,0,0,1,0,80.0
3516,2,52.38091,4.88837,2,1.0,3,10,301,4.74,4,0,1,0,0,0,133.0
3517,8,52.37278,4.87501,3,1.0,3,0,5,2.8,4,0,0,0,0,0,120.0
3518,2,52.36181,4.89755,4,3.0,1,10,14,4.86,2,0,0,0,0,0,207.0
3519,1,52.35363,4.8496,3,3.0,5,0,3,5.0,4,0,0,0,0,0,140.0
3520,1,52.35399,4.89756,4,2.0,3,0,32,4.66,4,0,0,0,0,0,222.0
3521,3,52.40872,4.90547,4,4.0,2,5,60,4.75,4,0,0,0,0,0,100.0
3522,1,52.36045,4.98039,3,1.0,1,0,50,4.8,2,0,0,0,0,0,86.0
3523,2,52.39731,4.88375,2,1.0,2,0,1,4.0,4,0,0,0,0,0,100.0
3524,1,52.30573,5.01471,2,1.0,2,13,53,4.73,2,1,0,0,0,0,41.0
3525,1,52.35526,4.93244,2,1.0,13,15,3,4.67,4,0,0,0,0,0,140.0
3526,2,52.38512,4.867,2,1.0,3,3,1,4.0,4,1,0,0,0,1,126.0
3527,1,52.34789,4.89176,4,3.0,3,0,50,4.63,4,0,0,0,0,0,175.0
3528,1,52.3732,4.97148,2,1.0,1,0,15,4.33,4,0,0,0,0,0,80.0
3529,1,52.38035,4.85353,3,1.0,3,29,39,4.41,4,0,0,0,0,0,225.0
3530,2,52.35503,4.87188,2,1.0,5,0,2,4.5,4,0,0,0,0,0,100.0
3531,2,52.36029,4.92508,2,1.0,2,16,49,4.54,4,1,0,0,0,0,131.0
3532,1,52.36312,4.89964,2,1.0,3,0,10,4.6,4,0,0,0,0,0,135.0
3533,1,52.37734,4.89083,4,2.0,2,17,5,3.8,4,0,0,0,0,0,275.0
3534,6,52.36766,4.94757,2,1.0,1,26,29,4.76,4,0,0,0,0,0,201.0
3535,1,52.37379,4.89689,4,1.0,2,0,24,4.46,4,1,0,0,0,0,240.0
3536,1,52.37124,4.87155,2,1.0,2,4,25,4.63,4,0,0,0,0,0,165.0
3537,1,52.37314,4.95031,2,1.0,2,23,35,4.69,2,1,0,0,0,0,225.0
3538,0,52.356327,4.889801,2,1.0,3,6,15,4.53,2,0,0,0,0,0,81.0
3539,0,52.36499,4.89304,4,1.0,2,8,14,4.86,2,0,0,0,0,0,83.0
3540,1,52.37532,4.94194,4,2.0,2,0,25,4.68,4,0,0,0,0,0,299.0
3541,2,52.38125,4.89007,4,2.0,3,1,3,4.0,2,1,0,0,0,0,200.0
3542,1,52.35098,4.8861,2,1.0,7,0,33,4.58,4,0,0,0,0,0,153.0
3543,2,52.37285,4.87399,3,1.0,2,7,117,4.31,2,0,0,0,0,0,80.0
3544,2,52.36645,4.85563,2,1.0,7,28,0,4.643794288736118,4,0,0,0,0,0,155.0
3545,0,52.35468,4.89332,4,2.0,7,0,45,4.29,4,1,0,0,0,0,445.0
3546,1,52.37395,4.96555,4,4.0,3,4,14,4.79,4,0,0,0,0,0,200.0
3547,1,52.37154,4.85939,2,1.0,2,0,25,4.35,4,0,0,0,0,0,143.0
3548,5,52.34965,4.89403,2,1.0,2,15,66,4.82,2,1,0,0,0,0,79.0
3549,1,52.37268,4.86566,2,1.0,3,5,9,4.78,4,0,0,0,0,0,108.0
3550,1,52.35161,4.89049,2,1.0,7,0,15,4.6,4,0,0,0,0,0,94.0
3551,0,52.38129,4.87611,4,2.0,2,5,15,4.73,4,0,0,0,0,0,313.0
3552,1,52.36385,4.87696,2,1.0,3,0,16,4.6,4,0,0,0,0,0,149.0
3553,13,52.3526,5.00533,2,1.0,1,0,4,5.0,2,1,0,0,0,0,74.0
3554,1,52.40063,4.90827,4,2.0,2,0,5,4.8,4,0,0,0,0,0,250.0
3555,2,52.37654,4.83751,2,1.0,2,0,4,4.75,4,0,0,0,0,0,129.0
3556,1,52.37806,4.87252,2,1.0,3,0,45,4.64,4,0,0,0,0,0,195.0
3557,5,52.35392,4.88282,4,1.0,1,8,15,4.13,4,0,0,0,0,0,165.0
3558,0,52.36919,4.89745,2,1.0,3,5,216,4.64,2,1,0,0,0,0,80.0
3559,0,52.355644,4.89889,2,1.0,2,17,4,4.25,2,0,0,0,0,0,125.0
3560,16,52.37426,4.89926,2,1.0,1,12,17,4.82,2,1,0,1,0,0,93.0
3561,5,52.39595,4.90528,4,1.0,1,26,11,4.09,4,0,0,0,0,0,204.0
3562,1,52.36495,4.93107,2,1.0,3,10,14,4.92,4,0,0,0,0,0,217.0
3563,3,52.371315,4.897337,2,1.0,3,13,7,4.43,4,0,0,0,0,0,176.0
3564,0,52.35755,4.86189,4,2.0,2,13,3,4.67,2,0,0,0,0,0,164.0
3565,4,52.36459,4.93512,2,1.0,4,23,1,5.0,4,0,0,0,0,0,180.0
3566,8,52.36881,4.87452,2,1.0,2,21,0,4.643794288736118,2,0,0,0,0,0,92.0
3567,3,52.41131,4.88744,2,1.0,2,22,1,5.0,2,0,0,0,0,0,80.0
3568,1,52.38758,4.88309,2,1.0,3,24,65,4.56,2,1,0,0,0,0,120.0
3569,1,52.35315,4.87256,2,1.0,3,13,261,4.44,4,0,0,0,0,0,110.0
3570,7,52.33566,4.88999,4,3.0,1,0,40,4.67,4,0,0,0,0,0,156.0
3571,1,52.34451,4.86411,2,1.0,5,9,74,4.91,4,0,0,0,0,0,190.0
3572,0,52.38034,4.85635,2,1.0,2,3,7,5.0,4,0,0,0,0,0,110.0
3573,3,52.36636,4.88131,2,1.0,2,10,97,4.67,2,0,0,0,0,0,100.0
3574,2,52.35165,4.91358,4,2.0,2,2,66,4.55,4,1,0,0,0,0,161.0
3575,1,52.38744,4.8892,2,1.0,3,4,12,4.67,4,0,0,0,0,0,147.0
3576,0,52.33677,4.93309,2,1.0,2,0,0,4.643794288736118,2,0,0,0,0,0,71.0
3577,1,52.36229,4.89544,4,3.0,2,0,62,4.71,4,0,0,0,0,0,615.0
3578,3,52.36334,4.88664,3,1.0,1,0,17,4.63,2,0,0,0,0,0,242.0
3579,1,52.3788,4.88539,5,3.0,2,0,21,4.67,4,0,0,0,0,0,300.0
3580,1,52.38399,4.89329,4,3.0,5,0,58,4.88,4,0,0,0,0,0,100.0
3581,1,52.35307,4.88131,6,4.0,3,0,13,5.0,4,0,0,0,0,0,360.0
3582,0,52.38822,4.9265,2,1.0,1,0,13,4.85,4,1,0,0,0,0,145.0
3583,1,52.36693,4.88522,3,2.0,3,0,27,4.84,4,0,0,0,0,0,300.0
3584,0,52.36943,4.85127,2,1.0,6,0,0,4.643794288736118,4,0,0,0,0,0,99.0
3585,2,52.37119,4.93788,1,1.0,2,0,6,5.0,2,1,0,0,0,0,60.0
3586,0,52.36739,4.89695,3,1.0,3,0,0,4.643794288736118,4,0,0,0,0,0,124.0
3587,0,52.40286,4.9295,4,3.0,3,0,0,4.643794288736118,4,0,0,0,0,0,470.0
3588,1,52.35813,4.90221,2,1.0,1,26,8,4.38,2,0,0,1,0,0,51.0
3589,5,52.37054,4.88865,2,1.0,1,30,3,5.0,2,0,0,0,1,0,138.0
3590,1,52.33928,4.94218,2,1.0,5,5,9,4.56,4,0,0,0,0,0,80.0
3591,3,52.3675,4.89571,4,2.0,1,0,0,4.643794288736118,4,0,0,0,0,0,500.0
3592,1,52.38027,4.84943,4,2.0,3,0,7,4.14,4,0,0,0,0,0,299.0
3593,1,52.35471,4.85546,3,1.0,6,0,70,4.71,4,0,0,0,0,0,108.0
3594,0,52.36214,4.99284,2,1.0,2,0,19,4.58,2,0,0,0,0,0,115.0
3595,1,52.37731,4.88397,2,1.0,4,0,20,5.0,4,1,0,0,0,0,150.0
3596,1,52.38635,4.88071,2,1.0,3,4,19,4.72,4,0,0,0,0,0,135.0
3597,0,52.37249,4.89244,4,1.0,2,13,15,4.92,4,0,0,0,0,0,500.0
3598,1,52.36428,4.93485,2,1.0,2,0,26,4.69,4,0,0,0,0,0,135.0
3599,1,52.37177,4.87368,2,2.0,28,0,5,5.0,4,0,0,0,0,0,115.0
3600,1,52.37333,4.86027,2,2.0,5,0,26,4.76,4,0,0,0,0,0,129.0
3601,1,52.37218,4.90604,4,2.0,2,0,68,4.72,4,1,0,0,0,0,325.0
3602,3,52.38725,4.92041,2,1.0,2,9,196,4.34,2,0,0,0,0,0,95.0
3603,0,52.33688,4.93257,3,1.0,2,0,0,4.643794288736118,2,0,0,0,0,0,71.0
3604,1,52.36402,4.93394,4,2.0,5,0,9,4.67,4,0,0,0,0,0,185.0
3605,1,52.36246,4.90842,2,1.0,6,0,14,4.57,4,0,0,0,0,0,105.0
3606,1,52.39567,5.0052,2,1.0,1,8,350,4.82,4,1,0,0,0,0,114.0
3607,20,52.36595,4.87906,2,1.0,2,2,15,4.07,2,0,0,1,0,0,60.0
3608,2,52.37612,4.89927,2,1.0,3,0,147,4.66,2,1,0,0,0,0,99.0
3609,1,52.36332,4.90236,2,1.0,3,0,28,4.62,4,0,0,0,0,0,130.0
3610,2,52.3611,4.94256,4,2.0,28,0,1,5.0,4,0,0,0,0,0,200.0
3611,4,52.37567,4.88755,4,2.0,7,8,24,4.88,4,1,0,0,0,0,250.0
3612,4,52.38388,4.78787,2,1.0,1,11,103,4.75,4,0,0,0,0,0,83.0
3613,1,52.39487,4.93111,5,3.0,3,0,9,4.89,4,0,0,0,0,0,150.0
3614,3,52.37226,4.85366,1,1.0,3,30,233,4.17,2,0,0,0,0,0,45.0
3615,5,52.34778,4.78807,1,1.0,1,0,10,4.7,2,1,0,0,0,0,125.0
3616,2,52.37683,4.85177,2,1.0,1,0,26,4.5,2,1,0,0,0,0,70.0
3617,0,52.37786,4.8863,4,1.0,3,20,43,4.4,2,0,0,0,0,0,130.0
3618,1,52.35015,4.9135,2,1.0,2,6,106,4.82,2,1,0,0,0,0,95.0
3619,6,52.36098,4.92529,4,2.0,1,8,8,4.13,4,0,0,0,0,0,465.0
3620,1,52.3694,4.93222,4,1.0,2,8,169,4.81,2,1,0,0,0,0,94.0
3621,1,52.3705,4.91294,2,2.0,4,0,18,4.72,4,0,0,0,0,0,150.0
3622,1,52.35382,4.94032,4,3.0,5,0,4,5.0,4,0,0,0,0,0,175.0
3623,0,52.36593,4.90042,4,2.0,2,8,6,4.83,4,0,1,0,0,0,449.0
3624,0,52.35998,4.92354,2,1.0,2,15,14,4.79,2,1,0,0,0,0,80.0
3625,1,52.34831,4.84706,2,1.0,2,20,183,4.76,2,0,0,0,0,0,90.0
3626,1,52.39655,4.90783,5,4.0,5,0,10,4.7,4,0,0,0,0,0,180.0
3627,0,52.36554,4.8663,2,1.0,6,0,1,4.0,4,0,0,0,0,0,150.0
3628,3,52.3593,4.93622,2,1.0,2,0,17,4.94,4,1,0,0,0,0,75.0
3629,1,52.35152,5.00107,2,1.0,2,0,5,4.4,4,0,0,0,0,0,121.0
3630,1,52.37745,4.86003,4,2.0,3,0,14,4.92,4,0,0,0,0,0,200.0
3631,2,52.36415,4.98588,4,3.0,1,8,58,4.54,2,0,0,0,0,0,250.0
3632,1,52.34196,4.85002,2,1.0,2,19,7,5.0,2,0,0,0,0,0,98.0
3633,4,52.35983,4.88009,2,1.0,3,3,72,4.79,4,0,0,0,0,0,263.0
3634,1,52.37121,4.91932,2,1.0,1,0,22,4.33,2,0,0,0,0,0,90.0
3635,2,52.41435,4.89011,4,4.0,5,0,7,4.71,4,1,0,0,0,0,200.0
3636,1,52.36294,4.86702,2,1.0,2,0,15,4.53,4,0,0,0,0,0,155.0
3637,0,52.37745,4.86177,2,1.0,2,28,0,4.643794288736118,2,0,0,0,0,0,115.0
3638,1,52.36378,4.87687,4,2.0,2,3,23,4.7,4,0,0,0,0,0,198.0
3639,0,52.35769,4.92358,2,1.0,5,1,1,5.0,4,0,0,0,0,0,120.0
3640,3,52.3731,4.86859,2,1.0,3,6,362,4.67,2,0,0,0,0,0,81.0
3641,1,52.36513,4.88787,2,1.0,2,0,27,4.74,2,1,0,0,0,0,150.0
3642,7,52.35674,4.92967,2,1.0,1,24,2,5.0,2,0,0,0,1,0,91.0
3643,1,52.37306,4.88225,4,2.0,3,14,109,4.38,2,1,0,0,0,0,199.0
3644,0,52.39933,4.89834,14,6.0,2,23,68,4.56,4,1,0,0,0,0,493.0
3645,1,52.34763,4.86774,4,3.0,2,16,39,4.69,4,0,0,0,0,0,331.0
3646,1,52.33984,4.92123,2,1.0,6,0,6,4.33,4,0,0,0,0,0,64.0
3647,1,52.35674,4.99956,4,4.0,7,0,0,4.643794288736118,4,0,0,0,0,0,200.0
3648,1,52.36327,4.86791,2,1.0,2,9,66,4.71,2,1,0,0,0,0,70.0
3649,1,52.35977,4.90936,2,1.0,2,15,67,4.65,4,0,0,0,0,0,120.0
3650,17,52.36914,4.88933,3,1.0,2,0,0,4.643794288736118,4,0,0,0,0,0,220.0
3651,1,52.36927,4.83758,2,1.0,2,0,2,4.5,4,0,0,0,0,0,125.0
3652,2,52.36493,4.88541,2,1.0,2,14,500,4.68,4,1,0,0,0,0,80.0
3653,1,52.35331,5.00039,4,2.0,7,2,1,5.0,4,0,0,0,0,0,95.0
3654,1,52.34759,4.86044,4,2.0,5,0,12,5.0,4,0,0,0,0,0,300.0
3655,0,52.38012,4.81924,2,1.0,2,4,12,4.91,2,1,0,0,0,0,70.0
3656,1,52.3766,4.88167,1,1.0,7,11,0,4.643794288736118,4,0,0,0,0,0,111.0
3657,10,52.3452,4.86311,2,1.0,7,25,0,4.643794288736118,2,1,0,0,0,0,59.0
3658,1,52.36881,4.86496,3,2.0,3,0,11,4.55,4,0,0,0,0,0,200.0
3659,5,52.306393,4.97845,1,2.0,2,29,5,4.0,2,0,0,0,0,0,40.0
3660,15,52.36402,4.91025,4,1.0,7,7,0,4.643794288736118,4,0,0,0,0,0,241.0
3661,0,52.35741,4.88884,2,1.0,2,0,10,5.0,4,1,0,0,0,0,193.0
3662,1,52.37997,4.89317,2,1.0,1,12,26,4.54,2,0,0,1,0,0,158.0
3663,0,52.38202,4.87395,2,1.0,3,0,4,4.5,4,0,0,0,0,0,250.0
3664,1,52.34697,4.89606,2,1.0,1,0,16,4.93,4,0,0,0,0,0,120.0
3665,1,52.36361,4.93796,2,1.0,2,19,29,4.61,4,1,0,0,0,0,135.0
3666,0,52.35234,4.8979,2,1.0,2,4,1,4.0,4,0,0,0,0,0,250.0
3667,2,52.38444,4.88198,2,1.0,3,0,18,4.94,4,0,0,0,0,0,150.0
3668,0,52.38512031211612,4.882169212434102,5,3.0,1,27,0,4.643794288736118,4,0,0,0,0,0,381.0
3669,1,52.37387,4.86441,2,1.0,3,0,8,4.88,4,0,0,0,0,0,95.0
3670,1,52.37426,4.86032,4,2.0,2,0,23,4.57,4,0,0,0,0,0,250.0
3671,2,52.35232,4.89795,2,1.0,3,27,32,4.71,2,1,0,0,0,0,69.0
3672,1,52.36724,4.86813,2,1.0,14,0,14,4.57,4,0,0,0,0,0,109.0
3673,2,52.37725,4.89373,1,1.0,2,3,102,4.76,2,0,0,0,0,0,55.0
3674,2,52.38481,4.91342,2,1.0,1,29,8,4.63,2,0,0,0,0,0,121.0
3675,1,52.36765,4.85352,2,1.0,2,0,30,4.71,4,0,0,0,0,0,125.0
3676,1,52.36984,4.87213,2,1.0,14,0,10,4.3,4,0,0,0,0,0,150.0
3677,2,52.36251,4.9411,2,1.0,3,0,1,5.0,4,0,0,0,0,0,120.0
3678,1,52.37824,4.88181,2,1.0,2,0,2,5.0,4,0,0,0,0,0,125.0
3679,2,52.35341,4.92504,4,2.0,3,1,42,4.71,4,0,0,0,0,0,136.0
3680,2,52.37103,4.91205,4,1.0,2,28,112,4.38,2,1,0,0,0,0,108.0
3681,1,52.366222,4.934885,2,1.0,1,29,76,4.17,2,0,0,0,0,0,49.0
3682,0,52.38329,4.87189,3,1.0,3,0,11,4.44,4,0,0,0,0,0,381.0
3683,1,52.35094,4.88552,5,3.0,7,0,14,4.86,4,0,1,0,0,0,100.0
3684,2,52.35096,4.89336,2,1.0,14,0,17,4.41,4,0,0,0,0,0,115.0
3685,1,52.37631,4.84774,2,1.0,14,0,1,5.0,4,0,0,0,0,0,89.0
3686,1,52.35732,4.9197,4,3.0,6,0,19,4.89,4,0,0,0,0,0,180.0
3687,20,52.364883,4.880225,2,1.0,2,10,0,4.643794288736118,4,0,0,0,0,0,60.0
3688,0,52.35901,4.99211,4,3.0,3,0,3,5.0,4,0,0,0,0,0,200.0
3689,2,52.36169,4.90545,4,2.0,3,10,64,4.56,4,1,0,0,0,0,235.0
3690,0,52.38391217806503,4.856359015499794,4,2.0,5,13,0,4.643794288736118,4,0,0,0,0,0,140.0
3691,2,52.35011,4.90639,1,1.0,2,23,148,4.57,2,0,0,0,0,0,84.0
3692,1,52.35226,4.89835,3,2.0,2,21,313,4.7,2,1,0,0,0,0,124.0
3693,1,52.37318,4.94329,2,1.0,2,1,79,4.8,2,1,0,0,0,0,100.0
3694,2,52.36504,4.84024,1,1.0,1,0,45,4.71,2,1,0,0,0,0,53.0
3695,1,52.34317,4.90882,2,1.0,1,0,15,4.93,4,0,0,0,0,0,135.0
3696,1,52.366,4.87556,3,1.0,3,11,23,4.87,2,0,0,0,0,0,115.0
3697,3,52.35688,4.89885,2,1.0,3,3,131,4.8,2,1,0,0,0,0,88.0
3698,0,52.37725,4.89186,2,1.0,2,20,11,5.0,2,0,0,0,0,0,110.0
3699,21,52.36687,4.85992,2,1.0,1,23,19,3.89,2,0,0,0,0,0,76.0
3700,2,52.35135,4.88814,2,1.0,1,0,4,4.75,4,0,0,0,0,0,120.0
3701,1,52.37167,4.85302,4,1.0,3,0,1,5.0,4,0,0,0,0,0,200.0
3702,4,52.37403,4.93998,4,2.0,7,14,139,4.76,2,1,0,0,0,0,129.0
3703,1,52.36124,4.86457,4,3.0,2,0,1,5.0,4,0,0,0,0,0,350.0
3704,1,52.37283,4.8704,2,1.0,2,0,14,4.86,4,0,0,0,0,0,130.0
3705,1,52.38297,4.87459,2,1.0,2,0,5,4.6,4,0,0,0,0,0,150.0
3706,1,52.35685,4.93083,4,2.0,14,0,0,4.643794288736118,4,0,0,0,0,0,232.0
3707,0,52.37113,4.87501,4,2.0,1,10,12,4.25,2,0,0,0,0,0,100.0
3708,1,52.36232,4.86093,3,1.0,2,0,0,4.643794288736118,4,0,0,0,0,0,108.0
